"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1961","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:37:54,FALSE,NA,"1350331424197337088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aravind00542771",492,TRUE,FALSE,NA,NA
"1962","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:37:37,FALSE,NA,"1350331355712745472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abishek55951269",215,TRUE,FALSE,NA,NA
"1963","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:34:32,FALSE,NA,"1350330577078026242",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itz_Massss",215,TRUE,FALSE,NA,NA
"1964","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:34:13,FALSE,NA,"1350330498699067392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Iamlegend102",492,TRUE,FALSE,NA,NA
"1965","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:32:23,FALSE,NA,"1350330038927781889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raviprasath959",215,TRUE,FALSE,NA,NA
"1966","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:31:34,FALSE,NA,"1350329831708266500",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Muthuku41657583",215,TRUE,FALSE,NA,NA
"1967","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:31:27,FALSE,NA,"1350329801282887681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DevaKrishn",492,TRUE,FALSE,NA,NA
"1968","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:30:56,FALSE,NA,"1350329671695491077",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan_Suriya_",215,TRUE,FALSE,NA,NA
"1969","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:30:10,FALSE,NA,"1350329480410132480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Suriya40_",492,TRUE,FALSE,NA,NA
"1970","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:29:52,FALSE,NA,"1350329402194759682",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mr_v_tweets",215,TRUE,FALSE,NA,NA
"1971","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:28:42,FALSE,NA,"1350329111126806528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anjaan_shiva",215,TRUE,FALSE,NA,NA
"1972","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:28:42,FALSE,NA,"1350329110946463749",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","91_408",492,TRUE,FALSE,NA,NA
"1973","RT @devashak: Does #Vijay &amp; his fans need these sort of publicity.
From MGR #Rajinikanth days people from low income strata watch their mov…",FALSE,0,NA,2021-01-16 06:28:36,FALSE,NA,"1350329084732088325",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Logeshwar_Offl",66,TRUE,FALSE,NA,NA
"1974","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:28:03,FALSE,NA,"1350328946743623680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itzsKarthick",492,TRUE,FALSE,NA,NA
"1975","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:27:23,FALSE,NA,"1350328777671262208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Suriyaanna007",215,TRUE,FALSE,NA,NA
"1976","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:27:17,FALSE,NA,"1350328752362774528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vignesh3940",492,TRUE,FALSE,NA,NA
"1977","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:26:58,FALSE,NA,"1350328675317673985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anjaan_shiva",492,TRUE,FALSE,NA,NA
"1978","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:26:50,FALSE,NA,"1350328642388324352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Suriya__fp",492,TRUE,FALSE,NA,NA
"1979","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:26:27,FALSE,NA,"1350328543536951298",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sabarirock654",215,TRUE,FALSE,NA,NA
"1980","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:25:42,FALSE,NA,"1350328354776506368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sabarirock654",492,TRUE,FALSE,NA,NA
"1981","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:25:35,FALSE,NA,"1350328326850707456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SRithika_offic",215,TRUE,FALSE,NA,NA
"1982","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:24:02,FALSE,NA,"1350327936969150465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Johnywa16647445",215,TRUE,FALSE,NA,NA
"1983","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:21:00,FALSE,NA,"1350327172670631940",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaaranTweets",215,TRUE,FALSE,NA,NA
"1984","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:19:52,FALSE,NA,"1350326886958698498",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karthik44990980",492,TRUE,FALSE,NA,NA
"1985","RT @Bangalore_RFC: People are happy saying :-

""Vj gonna reunite with Lokesh again. AJ and Yuvan combo to happen again. Suriya &amp; Harris com…",FALSE,0,NA,2021-01-16 06:18:38,FALSE,NA,"1350326575884075010",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mr_v_tweets",36,TRUE,FALSE,NA,NA
"1986","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:17:49,FALSE,NA,"1350326373680771072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Athreyadaaaw",215,TRUE,FALSE,NA,NA
"1987","RT @Bangalore_RFC: People are happy saying :-

""Vj gonna reunite with Lokesh again. AJ and Yuvan combo to happen again. Suriya &amp; Harris com…",FALSE,0,NA,2021-01-16 06:17:40,FALSE,NA,"1350326334115905536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brothermon10",36,TRUE,FALSE,NA,NA
"1988","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:17:40,FALSE,NA,"1350326333633658880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kannan71175862",215,TRUE,FALSE,NA,NA
"1989","RT @TVA_Rockers: Number of WW 100 Cr Grossers for every star in TN <U+0001F4E2><U+0001F3C6>

#Rajini - 5
#Kamal - 1
#Vijay - 8 <U+0001F451>
#Ajith - 2
#Suriya - 1 
#Vikram…",FALSE,0,NA,2021-01-16 06:16:52,FALSE,NA,"1350326131673624577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MkDoss7",28,TRUE,FALSE,NA,NA
"1990","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:16:33,FALSE,NA,"1350326051461730304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","princetweetzz",492,TRUE,FALSE,NA,NA
"1991","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:15:58,FALSE,NA,"1350325906972188675",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","comrade3gopi",492,TRUE,FALSE,NA,NA
"1992","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:15:09,FALSE,NA,"1350325698628644865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","highVoltDC",215,TRUE,FALSE,NA,NA
"1993","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:14:13,FALSE,NA,"1350325463747497985",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RKannan9074",215,TRUE,FALSE,NA,NA
"1994","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:12:40,FALSE,NA,"1350325076541882368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Manoj17508208",492,TRUE,FALSE,NA,NA
"1995","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:12:23,FALSE,NA,"1350325004051898368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NgkmoorthiRk",492,TRUE,FALSE,NA,NA
"1996","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:09:40,FALSE,NA,"1350324319424032768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Balajis93763672",492,TRUE,FALSE,NA,NA
"1997","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:09:36,FALSE,NA,"1350324303644905483",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Balajis93763672",215,TRUE,FALSE,NA,NA
"1998","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:08:29,FALSE,NA,"1350324021670252544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kathar_Rashu",492,TRUE,FALSE,NA,NA
"1999","RT @TVA_Rockers: Number of WW 100 Cr Grossers for every star in TN <U+0001F4E2><U+0001F3C6>

#Rajini - 5
#Kamal - 1
#Vijay - 8 <U+0001F451>
#Ajith - 2
#Suriya - 1 
#Vikram…",FALSE,0,NA,2021-01-16 06:08:29,FALSE,NA,"1350324021066285056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kinggur2020",28,TRUE,FALSE,NA,NA
"2000","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:07:56,FALSE,NA,"1350323883275010048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AyalaanSk",215,TRUE,FALSE,NA,NA
"2001","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:07:15,FALSE,NA,"1350323710935273472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kadambavelraja2",215,TRUE,FALSE,NA,NA
"2002","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:06:43,FALSE,NA,"1350323577996914692",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SalmanS46185927",215,TRUE,FALSE,NA,NA
"2003","RT @TVA_Rockers: Number of WW 100 Cr Grossers for every star in TN <U+0001F4E2><U+0001F3C6>

#Rajini - 5
#Kamal - 1
#Vijay - 8 <U+0001F451>
#Ajith - 2
#Suriya - 1 
#Vikram…",FALSE,0,NA,2021-01-16 06:06:37,FALSE,NA,"1350323554739478528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Capoqaana",28,TRUE,FALSE,NA,NA
"2004","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:06:36,FALSE,NA,"1350323549999796224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarthiKrish15",215,TRUE,FALSE,NA,NA
"2005","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:04:18,FALSE,NA,"1350322968585449472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arjun64511034",215,TRUE,FALSE,NA,NA
"2006","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:04:10,FALSE,NA,"1350322938294259712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lokesh93819272",215,TRUE,FALSE,NA,NA
"2007","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:03:52,FALSE,NA,"1350322860661751810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SreejithSk_17",215,TRUE,FALSE,NA,NA
"2008","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:02:27,FALSE,NA,"1350322506092011521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abijith72657527",492,TRUE,FALSE,NA,NA
"2009","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:01:43,FALSE,NA,"1350322321534291974",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BPottru",492,TRUE,FALSE,NA,NA
"2010","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 05:57:31,FALSE,NA,"1350321261390385152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kesavarajuonlin",215,TRUE,FALSE,NA,NA
"2011","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 05:56:38,FALSE,NA,"1350321038970679296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JagathSK",215,TRUE,FALSE,NA,NA
"2012","#Master Collected 100 Crores in 3 Days Worldwide...

#Vijay and #Rajini both have 8 movie with 100 Crores Box Offic… https://t.co/2DvKtr6Mmf",FALSE,3,NA,2021-01-16 05:53:59,TRUE,NA,"1350320373288456196",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ulagam_cinema",0,FALSE,FALSE,NA,NA
"2013","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 05:51:52,FALSE,NA,"1350319840557322241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mohamme06573421",492,TRUE,FALSE,NA,NA
"2014","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 05:49:57,FALSE,NA,"1350319357037932544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sojusuriya",215,TRUE,FALSE,NA,NA
"2015","RT @Bangalore_RFC: People are happy saying :-

""Vj gonna reunite with Lokesh again. AJ and Yuvan combo to happen again. Suriya &amp; Harris com…",FALSE,0,NA,2021-01-16 05:49:00,FALSE,NA,"1350319117862014979",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DJeshuran",36,TRUE,FALSE,NA,NA
"2016","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 05:48:28,FALSE,NA,"1350318986907435009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sojusuriya",492,TRUE,FALSE,NA,NA
"2017","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 05:47:03,FALSE,NA,"1350318628944576514",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arunkum67255001",492,TRUE,FALSE,NA,NA
